,assessment_get,assistance_get,claim_get,damage_state,damage_state_start,damage_value,damage_value_start,gave_up_home_search,gave_up_money_search,home_get,inspection_get,latitude,loan_get,longitude,permit_get,story
0,70.63652059776074,35.49953419505217,,Extensive,Extensive,39900.0,39900.0,0.0,0.0,,4.819766138112079,46.62482,64.45487697844386,-123.655925,199.70524094630443,
1,41.68117781436904,35.49953419505217,,None,Extensive,0.0,15225.0,0.0,0.0,104.91550350151016,4.819766138112079,46.623327,,-123.656808,74.91550350151016,
2,41.68117781436904,35.49953419505217,,None,Extensive,0.0,25950.0,0.0,0.0,104.91550350151016,4.819766138112079,46.624823,,-123.657676,74.91550350151016,
3,41.68117781436904,35.49953419505217,,None,Complete,0.0,24899.999999999993,0.0,0.0,134.91550350151016,4.819766138112079,46.678339,,-123.719422,74.91550350151016,
4,41.68117781436904,35.49953419505217,,None,Extensive,0.0,4612.5,0.0,0.0,104.91550350151016,4.819766138112079,46.559342,,-123.553063,74.91550350151016,
5,70.63652059776074,35.49953419505217,,Complete,Complete,47299.99999999999,47299.99999999999,0.0,0.0,,4.819766138112079,46.69439,64.45487697844386,-123.744599,199.70524094630443,
6,70.63652059776074,35.49953419505217,,Complete,Complete,62999.999999999985,62999.999999999985,0.0,0.0,,4.819766138112079,46.692237,64.45487697844386,-123.746256,199.70524094630443,
7,70.63652059776074,35.49953419505217,,Complete,Complete,66599.99999999999,66599.99999999999,0.0,0.0,,4.819766138112079,46.692545,64.45487697844386,-123.746265,199.70524094630443,
8,41.68117781436904,35.49953419505217,,None,Extensive,0.0,36375.0,0.0,0.0,104.91550350151016,4.819766138112079,46.67774,,-123.742973,74.91550350151016,
9,41.68117781436904,35.49953419505217,,None,Extensive,0.0,14512.5,0.0,0.0,104.91550350151016,4.819766138112079,46.676757,,-123.742416,74.91550350151016,
10,41.68117781436904,35.49953419505217,,None,Extensive,0.0,30450.0,0.0,0.0,109.73526963962225,4.819766138112079,46.675089,,-123.741674,79.73526963962225,
11,70.63652059776074,35.49953419505217,,Extensive,Extensive,38325.0,38325.0,0.0,0.0,,4.819766138112079,46.675886,64.45487697844386,-123.745463,199.70524094630443,
12,70.63652059776074,35.49953419505217,,Extensive,Extensive,42487.5,42487.5,0.0,0.0,,4.819766138112079,46.67311,64.45487697844386,-123.742362,199.70524094630443,
13,41.68117781436904,35.49953419505217,,None,Extensive,0.0,24712.5,0.0,0.0,109.73526963962225,4.819766138112079,46.672832,,-123.7429,79.73526963962225,
14,41.68117781436904,35.49953419505217,,None,Extensive,0.0,14400.0,0.0,0.0,109.73526963962225,4.819766138112079,46.677846,,-123.747468,79.73526963962225,
15,41.68117781436904,35.49953419505217,,None,Extensive,0.0,17437.5,0.0,0.0,109.73526963962225,4.819766138112079,46.677572,,-123.747464,79.73526963962225,
16,41.68117781436904,35.49953419505217,,None,Extensive,0.0,32475.0,0.0,0.0,109.73526963962225,4.819766138112079,46.677919,,-123.748191,79.73526963962225,
17,41.68117781436904,35.49953419505217,,None,Extensive,0.0,21187.5,0.0,0.0,109.73526963962225,4.819766138112079,46.678354,,-123.74927,79.73526963962225,
18,70.63652059776074,35.49953419505217,,Extensive,Extensive,44587.5,44587.5,0.0,0.0,,4.819766138112079,46.67192,64.45487697844386,-123.751679,199.70524094630443,
19,41.68117781436904,35.49953419505217,,None,Extensive,0.0,23887.5,0.0,0.0,109.73526963962225,4.819766138112079,46.670891,,-123.740317,79.73526963962225,
20,41.68117781436904,35.49953419505217,,None,Extensive,0.0,15525.0,0.0,0.0,109.73526963962225,4.819766138112079,46.669287,,-123.737125,79.73526963962225,
21,70.63652059776074,35.49953419505217,,Extensive,Extensive,45637.5,45637.5,0.0,0.0,,4.819766138112079,46.669127,64.45487697844386,-123.741508,199.70524094630443,
22,40.59030431159365,,34.408660692276776,None,Extensive,0.0,54225.0,0.0,0.0,102.54735118363425,4.819766138112079,46.668186,,-123.741598,72.54735118363425,
23,70.63652059776074,35.49953419505217,,Complete,Complete,57999.999999999985,57999.999999999985,0.0,0.0,,4.819766138112079,46.676198,64.45487697844386,-123.715312,199.70524094630443,
24,41.68117781436904,35.49953419505217,,None,Complete,0.0,30099.999999999993,0.0,0.0,139.73526963962223,4.819766138112079,46.675235,,-123.715959,79.73526963962225,
25,41.68117781436904,35.49953419505217,,None,Complete,0.0,22499.999999999996,0.0,0.0,139.73526963962223,4.819766138112079,46.675065,,-123.717708,79.73526963962225,
26,41.68117781436904,35.49953419505217,,None,Complete,0.0,13299.999999999996,0.0,0.0,154.19456805395848,4.819766138112079,46.675209,,-123.717713,94.19456805395848,
27,70.63652059776074,35.49953419505217,,Complete,Complete,72099.99999999999,72099.99999999999,0.0,0.0,,4.819766138112079,46.694602,64.45487697844386,-123.738626,199.70524094630443,
28,41.68117781436904,35.49953419505217,,None,Complete,0.0,19899.999999999996,0.0,0.0,154.19456805395848,4.819766138112079,46.696801,,-123.740398,94.19456805395848,
29,70.63652059776074,35.49953419505217,,Complete,Complete,57199.999999999985,57199.999999999985,0.0,0.0,,4.819766138112079,46.695923,64.45487697844386,-123.740485,199.70524094630443,
30,70.63652059776074,35.49953419505217,,Complete,Complete,106199.99999999997,106199.99999999997,0.0,0.0,,4.819766138112079,46.696382,64.45487697844386,-123.741065,199.70524094630443,
